Date,Open,High,Low,Close,Volume,Return,Log_Return,Year,Month,Quarter,Day,MA20,MA50,MA100,MA200,Vol5,Vol10,Vol20,Vol60,Mom5,Mom20,Volume_Ratio,HL_Range,Gap,RSI,MACD,MACD_Signal,ATR,Stochastic_K,OBV,Regime,Tomorrow_Return,Target
2004-06-23 04:00:00,3.733426028,4.305884496,3.671202261,4.280995369,43574400,,,2004,6,2,2,,,,,,,,,,,,0.14825576303957924,,,0.0,0.0,,,0.0,Mixed,-0.02558148901375279,0
2004-06-24 04:00:00,4.368107977,4.402953607,4.106768362,4.171481133,8887200,-0.02558148901375279,-0.025914384889374042,2004,6,2,3,,,,,,,,,,,,0.07100241750032608,0.020348680736916716,,-0.008736178370370773,-0.0017472356740741548,,,-8887200.0,Mixed,-0.05727912973399041,0
2004-06-25 04:00:00,4.109257841,4.168992603,3.930053316,3.932542324,6710000,-0.05727912973399041,-0.05898504200467283,2004,6,2,4,,,,,,,,,,,,0.06075949533760198,-0.014916354651052077,,-0.03454185070760829,-0.008306158680780983,,,-15597200.0,Mixed,0.012658147299827949,1
2004-06-28 04:00:00,3.982321024,4.03458876,3.842939684,3.982321024,2270800,0.012658147299827949,0.012578702665437053,2004,6,2,0,,,,,,,,,,,,0.048124969043178784,0.012658147299828035,,-0.05039538030849133,-0.016724003006323054,,,-13326400.0,Mixed,0.025000022449219728,1
2004-06-29 04:00:00,3.982321204,4.156547946,3.940009022,4.081879139,2112000,0.025000022449219728,0.024692634492049045,2004,6,2,1,,,,,,,,,,,,0.05304883281111768,4.519977136685846e-08,,-0.05429997261335995,-0.024239196927730435,,,-11214400.0,Mixed,-0.020121909101924462,0
2004-06-30 04:00:00,4.081879297,4.216282871,3.989788382,3.999743938,2087600,-0.020121909101924462,-0.020327112098253365,2004,6,2,2,,,,,0.03268018502251859,,,,-0.06569767233027812,,,0.056627247271547665,3.870766263725986e-08,,-0.06329241882813275,-0.0320498413078109,,,-13302000.0,Mixed,-0.00248913009290741,0
2004-07-01 04:00:00,4.002232619,4.032100235,3.957431431,3.989788055,1754800,-0.00248913009290741,-0.002492233127524529,2004,7,3,3,,,,,0.032095588334654215,,,,-0.04355601097237427,,,0.01871498008683067,0.0006222100810894442,,-0.07041070303824704,-0.03972201365389813,,,-15056800.0,Mixed,0.059263848791085705,1
2004-07-02 04:00:00,4.007210794,4.226238251,3.994765756,4.226238251,993200,0.059263848791085705,0.05757418458689258,2004,7,3,4,,,,,0.030017062869858977,,,,0.07468347516760243,,,0.054770337414183745,0.004366833215154254,,-0.056323181265107714,-0.043042247176140046,,,-14063600.0,Mixed,0.001177809367188809,1
2004-07-06 04:00:00,4.213793376,4.231215954,4.101790411,4.231215954,1216800,0.001177809367188809,0.0011771162938881933,2004,7,3,1,,,,,0.030659995211023004,,,,0.06249996635128108,,,0.030588262193908335,-0.002944669528996677,,-0.044247007770311875,-0.043283199294974414,,,-12846800.0,Mixed,-0.040588254739786334,0
2004-07-07 04:00:00,4.206326406,4.206326406,3.994765511,4.059478283,1787600,-0.040588254739786334,-0.041434947691617985,2004,7,3,2,,,,,0.037318103900018926,,,,-0.005487878312214756,,,0.052115291732427634,-0.005882362959156111,,-0.04798125006618026,-0.04422280944921558,,,-14634400.0,Mixed,-0.034947846030883634,0
2004-07-08 04:00:00,4.059478372,4.059478372,3.897696675,3.917608261,2179200,-0.034947846030883634,-0.03557313353970883,2004,7,3,3,,,,,0.03977030530515553,0.034683657643368414,,,-0.020535233823260834,,,0.04129603733240644,2.1923999601420128e-08,,-0.06167741031432605,-0.047713729622237674,,,-16813600.0,Mixed,0.041931420156355426,1
2004-07-09 04:00:00,3.967387395,4.124191321,3.957431601,4.081879139,596800,0.041931420156355426,0.04107612557632393,2004,7,3,4,,,,,0.04471171182433092,0.037407824810986035,,,0.023081698258279992,,,0.04085366428582037,0.012706511392564169,,-0.05860091414048796,-0.04989116652588774,,,-16216800.0,Mixed,0.02134160616557157,1
2004-07-12 04:00:00,4.131658826,4.188904586,4.019655839,4.168992996,780800,0.02134160616557157,0.021117063208994948,2004,7,3,0,,,,,0.0355642978617429,0.03230518575356057,,,-0.013545202991443905,,,0.04059703318340601,0.012195286853151488,,-0.04857348365511083,-0.04962762995173236,,,-15436000.0,Mixed,-0.040000173701419284,0
2004-07-13 04:00:00,4.166503253,4.166503253,4.002232552,4.002232552,1674000,-0.040000173701419284,-0.04082217545924992,2004,7,3,1,,,,,0.03916692159775241,0.03530972883971485,,,-0.05411763532975178,,,0.04104476660605613,-0.0005972048891395962,,-0.05346651816764858,-0.050395407594915606,0.2277390514285713,45.23808433144992,-17110000.0,Mixed,-0.02674124219656293,0
2004-07-14 04:00:00,3.994765818,3.994765818,3.877785302,3.895207882,2366000,-0.02674124219656293,-0.02710529401838037,2004,7,3,2,,,,,0.036929008214989026,0.035202152206820145,,,-0.04046588983809085,,,0.030031905752854485,-0.001865642214185825,38.450073886447484,-0.06522836767841067,-0.05336199961161463,0.1912936953571427,9.333374734684899,-19476000.0,Mixed,-0.01980831301881203,0
2004-07-15 04:00:00,3.920097325,3.932542125,3.718492215,3.818050385,1806000,-0.01980831301881203,-0.02000712748410611,2004,7,3,3,,,,,0.03468726123639406,0.03518644669216079,,,-0.025412922724077358,,,0.056062620556538295,0.006389759867506907,39.20973468169115,-0.07985516272327065,-0.05866063223394583,0.1854268857142856,19.417507407434464,-21282000.0,Mixed,0.04302474363496378,1
2004-07-16 04:00:00,3.832983891,4.081878955,3.723470167,3.982321024,3278800,0.04302474363496378,0.04212489926069227,2004,7,3,4,,,,,0.035055846344753165,0.03822811310707422,,,-0.024390265269929046,,,0.08999997384439888,0.003911290971609378,51.5923461989284,-0.07730066156783888,-0.062388638100724446,0.1937826693571427,51.45632802463242,-18003200.0,Mixed,0.0006250349946674838,1
2004-07-19 04:00:00,3.99476567,4.024633287,3.940008926,3.984810114,954800,0.0006250349946674838,0.0006248397416509468,2004,7,3,0,,,,,0.03236863945889947,0.03223422927184561,,,-0.044179225577187786,,,0.021236736150283816,0.0031249730810250366,50.08210635306778,-0.07421979266751055,-0.06475486901408167,0.18613804685714272,51.94179218606461,-17048400.0,Mixed,0.003122923713799741,1
2004-07-20 04:00:00,3.984809809,4.027121987,3.865340062,3.997254372,2245200,0.003122923713799741,0.0031180575160826077,2004,7,3,1,,,,,0.027243004726257035,0.03228415226076708,,,-0.0012438507596246318,,,0.040473262380610914,-7.654066095926602e-08,47.03831265191194,-0.06996749254711077,-0.06579739372068749,0.18222683264285702,54.368880509353644,-14803200.0,Mixed,-0.271481894572808,0
2004-07-21 04:00:00,4.007210598,4.007210598,2.750290486,2.912072182,25415200,-0.271481894572808,-0.316742800632796,2004,7,3,2,3.98580561885,,,,0.12648942461432694,0.09049314159573914,,,-0.25239620831102016,,4.510591776465243,0.4316239548487951,0.0024907661793409494,27.63561458123877,-0.15240580826420924,-0.08311907662939184,0.2558286628571428,10.924364493406111,-40218400.0,Mixed,0.10940169545563827,1
2004-07-22 04:00:00,2.874738036,3.280437019,2.81251427,3.230657816,9824800,0.10940169545563827,0.10382085690142971,2004,7,3,3,3.9332887411999997,,,,0.14566507660819517,0.1002957012755184,0.07309498022972248,,-0.1538462067728842,-0.2453489112849354,2.489131205853441,0.14483822665544718,-0.012820474104580443,36.14895061128899,-0.18984317532160278,-0.10446389636783404,0.28391823035714275,32.436968664516215,-30393600.0,Mixed,0.0046225335057275,1
2004-07-23 04:00:00,3.223191047,3.36008338,3.173412081,3.24559164,1674400,0.0046225335057275,0.004611882408478137,2004,7,3,4,3.88699426655,,,,0.14228257657514512,0.0986705479694601,0.0730915010455308,,-0.18499999863396244,-0.22195701322377293,0.4668696534725243,0.057515337635020494,-0.0023112224894325036,30.533598215049082,-0.2158196886193151,-0.12673505481813024,0.28036259485714277,33.44538025056102,-28719200.0,Mixed,0.018404909990463292,1
