Date,Open,High,Low,Close,Volume,Return,Log_Return,Year,Month,Quarter,Day,MA20,MA50,MA100,MA200,Vol5,Vol10,Vol20,Vol60,Mom5,Mom20,Volume_Ratio,HL_Range,Gap,RSI,MACD,MACD_Signal,ATR,Stochastic_K,OBV,Regime,Tomorrow_Return,Target
2019-11-07,55.959999084472656,56.630001068115234,55.86000061035156,55.97999954223633,9677700,0.005026907997516039,0.005014315279500167,2019,11,4,3,55.17849979400635,54.36219993591308,55.227700080871585,54.1239001083374,0.0035084258736311266,0.005032703055995205,0.009870396695961776,0.01340149536035523,0.027344426828277202,0.008830381130798814,1.0360564827800318,0.013754920758488299,0.004667833356767126,66.36157783736981,0.288771566366556,0.19148747106994038,0.6900002615792415,76.44923830505945,343076500.0,Bull / Normal,0.009110434805303491,1
2019-11-08,55.97999954223633,56.4900016784668,55.77000045776367,56.4900016784668,5869600,0.009110434805303491,0.009069185139770319,2019,11,4,4,55.15849990844727,54.44879997253418,55.265800094604494,54.157350120544436,0.0034395148557514804,0.005044682864983285,0.00827234538114298,0.01343086832200386,0.027090939608487297,-0.007031072516664905,0.6746185903993048,0.012745639924057207,0.0,65.81397742051675,0.36865585641900367,0.22692114813975306,0.6878574916294647,94.92756227212038,348946100.0,Bull / Normal,-0.0010621591699100374,0
2019-11-11,56.20000076293945,56.61000061035156,56.18000030517578,56.43000030517578,5018000,-0.0010621591699100374,-0.0010627236607159405,2019,11,4,0,55.15699996948242,54.536199951171874,55.260200080871584,54.191900119781494,0.003987694706118026,0.005027457390599664,0.00809889291611048,0.013230181830803987,0.017673571303020053,-0.0005313280159993106,0.597555950909433,0.007620065618471058,-0.0051336680281581235,84.73057243364262,0.4222556224776923,0.2659880430073409,0.6178575243268699,92.75360115435967,343928100.0,Bull / Normal,0.0028353685370694492,1
2019-11-12,56.52999877929688,56.84999847412109,56.41999816894531,56.59000015258789,6184900,0.0028353685370694492,0.0028313564617178915,2019,11,4,1,55.16900005340576,54.630199966430666,55.264900093078616,54.22680011749267,0.003987813945262348,0.0050281831753090705,0.008108811262565336,0.013220681063865043,0.01652599270527344,0.00425912484411195,0.7497502812366655,0.007598521011067889,0.0017720799854741265,85.34485782562004,0.4722012318901392,0.3072306807839006,0.5942859649658203,91.06534930699686,350113000.0,Bull / Normal,-0.006714986165234249,0
2019-11-13,56.209999084472656,56.560001373291016,56.16999816894531,56.209999084472656,6802300,-0.006714986165234249,-0.006737633124448432,2019,11,4,2,55.18549995422363,54.69499992370606,55.25960006713867,54.25605010986328,0.0060335867353127235,0.005918602289437604,0.008025953099658542,0.013061220898364851,0.009156163636402148,0.0059054761998871275,0.8352755108806966,0.006938324331932553,-0.006714986165234296,76.13942362269479,0.4756377212167351,0.34091208887046753,0.5735716138567238,77.46481143442031,343310700.0,Bull / Normal,-0.002134832482463267,0
2019-11-14,55.810001373291016,56.33000183105469,55.63999938964844,56.09000015258789,9056100,-0.002134832482463267,-0.002137114485702234,2019,11,4,3,55.236999893188475,54.73999992370605,55.259800071716306,54.28535011291504,0.005936934791189429,0.00530125025752702,0.007244265507364199,0.01305780276858171,0.0019649984146314914,0.018706842600925144,1.1179404249015517,0.012301701542684245,-0.007116130896578065,75.53195266932556,0.46333719012606167,0.36539710912158635,0.5935717991420196,70.88125461308564,334254600.0,Bull / Normal,0.005883366294521242,1
2019-11-15,56.400001525878906,56.560001373291016,56.27000045776367,56.41999816894531,7216900,0.005883366294521242,0.005866126879192443,2019,11,4,4,55.33049983978272,54.80519989013672,55.257400054931644,54.31340009689331,0.0048255900924515675,0.0049325663919485485,0.0069039001928239115,0.013070739349963242,-0.0012392194625862052,0.03428045752591524,0.9212985421400669,0.005140037662868377,0.005526856346009704,74.58565166076556,0.47474445407925003,0.3872665781131191,0.5907145908900665,83.52487229517924,341471500.0,Bull / Normal,-0.004076560611498414,0
2019-11-18,56.560001373291016,56.560001373291016,55.959999084472656,56.18999862670898,6923300,-0.004076560611498414,-0.004084892435875129,2019,11,4,0,55.383499717712404,54.83819984436035,55.25160003662109,54.33920009613037,0.0051327223458260286,0.004904231267301135,0.006683256296790541,0.012428015771751398,-0.004253086605863321,0.019227236315197516,0.8914041743409554,0.010678097588227353,0.002481446453196868,68.83470655736004,0.45992403410258476,0.40179806931101225,0.5800004686628064,74.71261847865003,334548200.0,Bull / Normal,0.0014237735008000296,1
2019-11-19,56.470001220703125,56.95000076293945,56.2599983215332,56.27000045776367,7199500,0.0014237735008000296,0.0014227608963415512,2019,11,4,1,55.491499710083005,54.85419982910156,55.2446000289917,54.36435009002685,0.00491408320170972,0.0048178645713182235,0.004865018058891147,0.012369709940452956,-0.00565470390460121,0.039918680891659175,0.9304258092197385,0.012262350022978348,0.004983139363542415,69.08606147614537,0.4494532068648027,0.4113290968217704,0.5821435110909599,74.90772933939556,341747700.0,Bull / Normal,-0.0005331220730909747,0
2019-11-20,56.220001220703125,56.619998931884766,55.810001373291016,56.2400016784668,9117000,-0.0005331220730909747,-0.00053326423319142,2019,11,4,2,55.59699974060059,54.853199844360354,55.226900062561036,54.389250106811524,0.0038091303448043934,0.00484317778123656,0.004884797958389163,0.01236272417615687,0.0005337590194416375,0.038980243279441495,1.1887880737838783,0.014402516614857825,-0.0008885593860635627,75.81121408670043,0.43373452840850035,0.4158101831391164,0.5964292798723498,70.4167236221799,332630700.0,Bull / Normal,-0.00017784736721115912,0
2019-11-21,56.220001220703125,56.59000015258789,56.119998931884766,56.22999954223633,8067100,-0.00017784736721115912,-0.0001778631839295067,2019,11,4,3,55.69549980163574,54.89999984741211,55.20460006713867,54.41930009841919,0.0036161318606772424,0.004634628308544762,0.004905564036593055,0.012299281933439252,0.002495977701329588,0.036306695201671735,1.0409094134876549,0.00835854925358999,-0.0003556269055256743,71.28024530192164,0.41567858965188975,0.4157838644416711,0.5828579493931366,57.39643901910506,324563600.0,Bull / Normal,0.002845453471717052,1
2019-11-22,56.41999816894531,57.060001373291016,56.25,56.38999938964844,6346900,0.002845453471717052,0.0028414128321403672,2019,11,4,4,55.8064998626709,54.95279983520508,55.17990005493164,54.44610010147095,0.002598278472130545,0.003654449911853041,0.004841581612208535,0.012295885558476083,-0.0005317047194337565,0.04098211732958501,0.8187387973109032,0.014364273489240511,0.003378954797363456,68.07688075413554,0.40955864153469435,0.4145388198602758,0.5885723658970429,56.774150677784235,330910500.0,Bull / Normal,0.003014754131630326,1
2019-11-25,56.459999084472656,56.68000030517578,56.27999877929688,56.560001373291016,7977700,0.003014754131630326,0.0030102188732329155,2019,11,4,0,55.902499961853025,55.02119987487793,55.15270008087158,54.47275011062622,0.0016498053885003986,0.003769601225200223,0.0045910198078507125,0.012289987929955391,0.006584850607313619,0.03513912893648974,1.0245000590734206,0.0070721625913501025,0.0012413494517091387,67.45099623168753,0.4136578872430263,0.41436263333682594,0.5892868041992188,65.75349266194812,338888200.0,Bull / Normal,-0.0008840709077745368,0
2019-11-26,56.75,56.86000061035156,56.41999816894531,56.5099983215332,12076900,-0.0008840709077745368,-0.0008844619289367992,2019,11,4,1,55.98799991607666,55.0939998626709,55.122500076293946,54.49920009613037,0.00191340323714156,0.0036667795780170424,0.00461807550352708,0.012278317322574069,0.0042651121701993144,0.031204363289775383,1.5145214426259113,0.007786275959569203,0.003359240136063827,65.75866245517363,0.4081666495552767,0.4131234365805161,0.6000011989048544,61.267444828003065,326811300.0,Bull / Normal,0.0017696388566383892,1
2019-11-27,56.900001525878906,56.90999984741211,56.380001068115234,56.61000061035156,5790000,0.0017696388566383892,0.001768074890628434,2019,11,4,2,56.07600002288818,55.17499984741211,55.09260009765625,54.5251501083374,0.0017679539405868207,0.002870286620605309,0.004615846644530224,0.012013815672050471,0.006578928179983068,0.03208755123413298,0.7283637289958581,0.009362281815626067,0.006901490283659979,63.17987891982301,0.40719031657682336,0.4119368125797776,0.5714296613420754,68.30984969576488,332601300.0,Bull / Normal,-0.008302441540994798,0
2019-11-29,56.33000183105469,56.4900016784668,56.09000015258789,56.13999938964844,6479400,-0.008302441540994798,-0.00833709876847886,2019,11,4,4,56.15849990844727,55.23039985656738,55.052500076293946,54.54845010757446,0.0047313963247728056,0.003993212096769704,0.004790613240189512,0.01190562120741174,-0.0016005718179009643,0.030280742528104643,0.8243233529658351,0.007125071788879675,-0.004946100976470845,42.55317422054705,0.3642920629726376,0.4024078626583496,0.5571438925606859,35.211218417977406,326121900.0,Bull / Normal,-0.012646937873026953,0
2019-12-02,56.22999954223633,56.459999084472656,55.380001068115234,55.43000030517578,14314000,-0.012646937873026953,-0.012727591124461155,2019,12,4,0,56.179999923706056,55.26959983825684,55.00690006256104,54.56700010299683,0.006777600007387131,0.005143218135855158,0.005382021375352317,0.011905944066862824,-0.017024279036415124,0.007818187366832374,1.743423035862945,0.019483998022936634,0.0016031377550119034,33.33337571875079,0.2698927400145834,0.3759048381295964,0.6035723005022317,2.976144522504439,311807900.0,Bull / Normal,-0.015154251271210173,0
2019-12-03,54.619998931884766,54.9900016784668,54.459999084472656,54.59000015258789,11963700,-0.015154251271210173,-0.015270250348491853,2019,12,4,1,56.136999893188474,55.28099983215332,54.954700050354006,54.579850101470946,0.007320821661008405,0.006665954465301653,0.006089930403675752,0.011610927801176998,-0.03483028947791733,-0.015509478783025554,1.4292489684157208,0.009708785354693123,-0.01461305013226532,22.82614554697261,0.12584889657873077,0.3258936498194233,0.642143794468471,5.000036679749111,299844200.0,Bull / Normal,-0.0032973127802280455,0
2019-12-04,54.900001525878906,54.900001525878906,54.18000030517578,54.40999984741211,11436800,-0.0032973127802280455,-0.003302760895403113,2019,12,4,2,56.07399997711182,55.302199859619144,54.90350006103515,54.59305009841919,0.006879458202467865,0.006493446815362665,0.006009011059681633,0.01140216107061862,-0.03716153842674752,-0.022633345841136965,1.3607956218666322,0.013232884078704335,0.0056787208724035825,24.13799529302416,-0.0027991406751013415,0.2601550917205184,0.6635723114013672,7.986092254710421,288407400.0,Bull / Normal,0.004962331529514197,1
2019-12-05,54.5,54.83000183105469,54.29999923706055,54.68000030517578,10557400,0.004962331529514197,0.004950059743446395,2019,12,4,3,56.022999954223636,55.3189998626709,54.864200057983396,54.60590009689331,0.008012807124556067,0.006971980348944107,0.006153221400341219,0.011252104660785101,-0.034092921469124016,-0.018312395759289446,1.2562710025036412,0.0096928052493806,0.0016541105098380419,30.578561032382893,-0.08202136536091587,0.19171980030423158,0.6521437508719308,17.361104672340144,298964800.0,Bull / Normal,0.0027432612480198237,1
2019-12-06,55.02999877929688,55.130001068115234,54.61000061035156,54.83000183105469,9088600,0.0027432612480198237,0.0027395053742097926,2019,12,4,4,55.965500068664554,55.33639991760254,54.832600059509275,54.6176501083374,0.008988509575260732,0.007152309757403812,0.006057788422930801,0.00979755221553304,-0.023334477606625992,-0.020543010371302017,1.0852960335215878,0.009483867233233492,0.006400849893337902,26.956656346749327,-0.13118940981262028,0.12713795828086122,0.6557151249476841,22.569489055929004,308053400.0,Bull / Normal,0.008754322929175329,1
2019-12-09,54.84000015258789,55.47999954223633,54.7599983215332,55.310001373291016,11996700,0.008754322929175329,0.00871622602448747,2019,12,4,0,55.906500053405765,55.3607999420166,54.80450008392334,54.6314001083374,0.009334327198140742,0.007852350397980148,0.006026890125109395,0.009849422652752578,-0.002164873375863241,-0.020888657640553476,1.3820032117373564,0.013017559262813738,0.00018235128942746564,38.10818445753133,-0.12992578417828327,0.07572520978903233,0.6642864772251674,39.2361336468095,320050100.0,Bull / Normal,0.009220725164897248,1
2019-12-10,55.400001525878906,55.90999984741211,55.22999954223633,55.81999969482422,10719700,0.009220725164897248,0.009178473805466944,2019,12,4,1,55.876000022888185,55.37659996032715,54.78730007171631,54.647500114440916,0.005110766950271442,0.008502610690436905,0.006448544072365056,0.009786924124378269,0.022531590745526353,-0.01080986367273884,1.1956284725920712,0.01218201914893297,0.0016271949078517172,44.55206034782946,-0.08677150158829505,0.04322586751356686,0.6585720607212606,56.94440213252094,330769800.0,Bull / Normal,0.0087782458105643,1
2019-12-11,55.79999923706055,56.5,55.650001525878906,56.310001373291016,12159600,0.0087782458105643,0.008739941013539703,2019,12,4,2,55.86200008392334,55.42680000305176,54.77440010070801,54.6671501159668,0.0028889783762734516,0.009082291273006068,0.006741719694054655,0.009807681586425681,0.034920079603148135,-0.004947849064179111,1.312496761825812,0.015094982301390343,-0.00035830272076347523,50.76252198224134,-0.012883864221720387,0.03200392116650941,0.6614292689732137,73.95834299148979,342929400.0,Bull / Normal,0.0028414108241880953,1
2019-12-12,56.29999923706055,56.65999984741211,55.7599983215332,56.470001220703125,15413200,0.0028414108241880953,0.002837381647012791,2019,12,4,3,55.875000190734866,55.49319999694824,54.764600105285645,54.68885011672974,0.0033603508398800243,0.009115915745454171,0.006594682618764897,0.00976725345704334,0.03273593462942803,0.0046255495546216885,1.5898050804407415,0.015937692693885515,-0.00017762628283672833,52.53165830358976,0.05791565560800649,0.037186268054808826,0.6921435764857696,79.51389118844995,358342600.0,Bull / Normal,-0.03470874547194702,0
2019-12-13,55.0,55.400001525878906,54.41999816894531,54.5099983215332,21427700,-0.03470874547194702,-0.0353254050173051,2019,12,4,4,55.79600009918213,55.50619995117187,54.72860008239746,54.69885011672974,0.01901484608923575,0.014153297251248906,0.01023353060688694,0.010639337685669157,-0.005836284859290997,-0.02816904665281572,2.077614956167121,0.01797841473325566,-0.02603154221580202,35.62693031191216,-0.04362815022109601,0.021023384399627858,0.7792865208217071,12.087841453888966,336914900.0,Bull / Normal,-0.009539472740379695,0
2019-12-16,54.59999847412109,54.97999954223633,53.70000076293945,53.9900016784668,19951000,-0.009539472740379695,-0.009585264965612354,2019,12,4,0,55.6745002746582,55.483199996948244,54.68560009002685,54.70860012054443,0.018413759657151706,0.013946923782482417,0.010238707491089438,0.010714453271430795,-0.0238654793355626,-0.043069772586700195,1.8219575518866589,0.02370807074465022,0.0016510760476822573,31.349803507303278,-0.16416928984496337,-0.016015150449290392,0.8421434674944196,9.034299010555188,316963900.0,Bull / Normal,-0.021300268385388232,0
2019-12-17,53.88999938964844,54.060001373291016,52.83000183105469,52.84000015258789,19778400,-0.021300268385388232,-0.02153039277681161,2019,12,4,1,55.50700035095215,55.44400001525879,54.62900009155273,54.71100011825561,0.017697933922057787,0.014680681797704672,0.011097740247816887,0.010983968948960263,-0.053385875287144446,-0.05961912361622168,1.7060544385803065,0.02327781110303588,-0.0018522371866908827,27.033819488076574,-0.34847749201531286,-0.08250761876249489,0.8985718318394252,0.2450570194671202,297185500.0,Bull / High Vol,0.010408766757613375,1
2019-12-18,53.060001373291016,53.61000061035156,52.95000076293945,53.38999938964844,14123100,0.010408766757613375,0.010354968538290295,2019,12,4,2,55.363000297546385,55.43080001831055,54.58230007171631,54.71620012283325,0.018157597592962513,0.015292915157628114,0.01146251762100813,0.010952997455694655,-0.05185583222215284,-0.05118182059154175,1.1829139949804197,0.012361862801221046,0.004163535580390233,30.92416890245225,-0.44503266862810165,-0.15501262873561628,0.9157148088727679,14.621353750108316,311308600.0,Bear / High Vol,-0.002809472052751616,0
2019-12-19,53.29999923706055,53.59999847412109,53.040000915527344,53.2400016784668,11910100,-0.002809472052751616,-0.002813426026815415,2019,12,4,3,55.21300029754639,55.405000076293945,54.53980007171631,54.719500122070315,0.017277252212903115,0.015108344621434167,0.01145262677789209,0.010893146692281962,-0.0571985031417378,-0.05334281490871007,0.9860252175280861,0.010518361024399384,-0.0016857118115146557,32.142868887616274,-0.5275753432921775,-0.22952517164692854,0.9185717446463444,10.704962395830325,299398500.0,Bear / High Vol,0.006761772808130617,1
2019-12-20,53.90999984741211,53.95000076293945,53.34999847412109,53.59999847412109,27423700,0.006761772808130617,0.00673901455553157,2019,12,4,4,55.08150024414063,55.36720001220703,54.51280006408692,54.7236501121521,0.012770579144904726,0.015317106420965341,0.011635894965936991,0.010925442248783727,-0.01669418226807462,-0.046772205042252546,2.101959648126389,0.011194072871253102,0.012584488125895323,38.223921353378536,-0.5575155822697582,-0.2951232537714945,0.8921432495117182,20.10436140639875,326822200.0,Bear / High Vol,0.0020522502515494256,1
2019-12-23,53.650001525878906,54.06999969482422,53.61000061035156,53.709999084472656,10591500,0.0020522502515494256,0.0020501472627499316,2019,12,4,0,54.947500228881836,55.303600006103515,54.49110004425049,54.7289001083374,0.012400542702325556,0.014928207219688329,0.011618675753843398,0.010924176045868749,-0.005186193467110356,-0.04752616304634594,0.7988183085249522,0.008564496226283498,0.0009328927832332282,43.74998984011319,-0.5658446030672337,-0.3492675236306424,0.856428963797433,22.976441493170892,337413700.0,Bear / High Vol,-0.0050270054434190525,0
2019-12-24,53.77999877929688,53.959999084472656,53.36000061035156,53.43999862670898,3331700,-0.0050270054434190525,-0.005039683341036812,2019,12,4,1,54.791500091552734,55.24319999694824,54.4671000289917,54.732100105285646,0.006432534945623727,0.01431776000832458,0.011561645713331632,0.010698635715922198,0.011355005154966902,-0.055162706344193624,0.25576011041970853,0.011227516645578996,0.001303289816001179,43.19774478006893,-0.5874603156724163,-0.39690608203899724,0.8478573390415737,15.92681753486746,334082000.0,Bear / High Vol,0.0024326547802391296,1
2019-12-26,53.45000076293945,53.65999984741211,53.27999877929688,53.56999969482422,6702000,0.0024326547802391296,0.0024297006655234514,2019,12,4,3,54.644500160217284,55.18760002136231,54.46520004272461,54.73465009689331,0.004655350028462806,0.013807511395571062,0.01161377288163067,0.010309364464174317,0.003371423623029335,-0.052026167298410475,0.5253209478194517,0.007093542473026034,0.00018716572768542045,42.060079044480815,-0.5873305430128966,-0.43499097423377714,0.837142944335937,19.321103055643814,340784000.0,Bear / High Vol,-0.0020533994955798107,0
2019-12-27,53.65999984741211,53.79999923706055,53.34000015258789,53.459999084472656,7262000,-0.0020533994955798107,-0.0020555106107943773,2019,12,4,4,54.48700008392334,55.13919998168945,54.46020004272461,54.73670009613037,0.004524013127832454,0.013588040705344601,0.011569392009879255,0.010191097111750232,0.00413218255203085,-0.05564390552758458,0.5659503184152456,0.008604547182011868,0.0016800476591487864,40.1438608046545,-0.5893106211793508,-0.4658549036228919,0.8328571319580073,16.449022968871855,333522000.0,Bear / High Vol,-0.014216205285232486,0
2019-12-30,53.400001525878906,53.4900016784668,52.619998931884766,52.70000076293945,5936100,-0.014216205285232486,-0.014318223560962089,2019,12,4,0,54.31500015258789,55.09199996948242,54.45380004882813,54.73550010681152,0.006804237282895228,0.009646832743307654,0.01179102893850679,0.010207010889138028,-0.016791002552288603,-0.06127535917542748,0.46360026084885214,0.01650859077774148,-0.0011222888069815954,31.95019258164939,-0.6447728206494077,-0.5016384870281951,0.8435715266636434,1.9802428941837211,327585900.0,Bear / High Vol,0.005313069738962506,1
2019-12-31,52.56999969482422,53.0,52.54999923706055,52.97999954223633,7094500,0.005313069738962506,0.0052990051792666856,2019,12,4,1,54.19250011444092,55.06059997558594,54.4371000289917,54.73310010910034,0.007566520742409058,0.00972744775790146,0.011708482155523193,0.009736418976690196,-0.013591501669702466,-0.04419990527603668,0.5701427466422896,0.008493785708335214,-0.0024668134010095845,29.714273569528658,-0.6585421874623805,-0.5330192271150322,0.8271429879324772,10.462292976131693,334680400.0,Bear / High Vol,0.01830881897101233,1
2020-01-02,53.27000045776367,53.959999084472656,53.22999954223633,53.95000076293945,13899600,0.01830881897101233,0.01814323064213326,2020,1,1,3,54.1605001449585,55.03699996948242,54.43760002136231,54.7326501083374,0.011795415513401478,0.008958507884105868,0.012141595177913897,0.010008961235953533,0.009543453393271228,-0.011723747716789412,1.1084060263935815,0.013531038589674976,0.005473781012326195,34.224585839917296,-0.5844463838841278,-0.5433046584688513,0.8364287785121368,34.06329240810386,348580000.0,Bear / High Vol,-0.003521824628717529,0
2020-01-03,52.9900016784668,54.04999923706055,52.95000076293945,53.7599983215332,11026700,-0.003521824628717529,-0.0035280408523330076,2020,1,1,4,54.12800006866455,55.02999992370606,54.44270000457764,54.73825010299683,0.01203357043222902,0.008601899445915483,0.012144402822668376,0.00986196271036698,0.003546735631722253,-0.011946361472188527,0.8807504034652684,0.020461281779476856,-0.01779423671727027,31.957366811923222,-0.5348906483850229,-0.5416218564520857,0.8507142748151502,42.456074130885504,337553300.0,Bear / High Vol,0.005208381747325852,1
2020-01-06,53.36000061035156,54.20000076293945,53.34999847412109,54.040000915527344,10982400,0.005208381747325852,0.005194865040245661,2020,1,1,0,54.09600009918213,55.028199920654295,54.44340000152588,54.73825010299683,0.012046420463806443,0.008609611333754723,0.012150382581011246,0.009816943888292833,0.010849267508183491,-0.01170445109869278,0.8757255750477537,0.015729131650960702,-0.007440433848031283,45.96914608986855,-0.46763292050003713,-0.526824069261676,0.7649999346051898,61.31693380009733,348535700.0,Bear / High Vol,0.002220557547220281,1
2020-01-07,53.88999938964844,54.33000183105469,53.61000061035156,54.15999984741211,12015400,0.002220557547220281,0.0022180957530069222,2020,1,1,1,54.0625,55.026199951171876,54.461800003051756,54.745200099945066,0.00800521270412621,0.008420439058191124,0.012143559551226165,0.009543704494427886,0.027703967046227795,-0.012219623586864459,0.9470448887485906,0.013293966446300282,-0.0027757498767141254,51.565360583711865,-0.40003640499249826,-0.5014665364078404,0.7250001089913505,90.44934067982949,360551100.0,Bear / High Vol,-0.0005538917906461327,0
2020-01-08,53.93999862670898,54.59999847412109,53.70000076293945,54.130001068115234,11856700,-0.0005538917906461327,-0.0005540452453714966,2020,1,1,2,54.00349998474121,55.02540000915528,54.47720001220703,54.75215009689331,0.00845772135095531,0.008427047545820188,0.011945199751856182,0.008932911871457,0.021706333254346566,-0.021334302583214115,0.9350521736353093,0.01662659695958825,-0.004062060955002833,64.9652163138143,-0.3449104176300253,-0.47015531265227745,0.7014285496303009,77.07328873547418,348694400.0,Bear / High Vol,0.004618510900921802,1
2020-01-09,54.25,54.79999923706055,54.02999877929688,54.380001068115234,10671000,0.004618510900921802,0.00460787830472274,2020,1,1,3,53.93150005340576,55.02020004272461,54.48510002136231,54.7576501083374,0.00365339212719139,0.008234380337532515,0.011780959341896118,0.008914814936651635,0.007970348454029441,-0.025797180841663492,0.841706223940709,0.014159625646185232,0.0022168655000350604,62.34416574628728,-0.2778469184984047,-0.43169363382150294,0.7014285496303003,81.33341471354167,359365400.0,Bear / High Vol,0.0012872323179349277,1
2020-01-10,54.54999923706055,54.650001525878906,54.220001220703125,54.45000076293945,9734800,0.0012872323179349277,0.0012864045446962554,2020,1,1,4,53.838500022888184,55.01320007324219,54.49090003967285,54.765850105285644,0.0023813231639482684,0.008232192314263795,0.011562770453430668,0.008916220606351782,0.012834867242357717,-0.03303144317154638,0.7752747961626494,0.007897158845743383,0.003126115586727856,65.39438919227426,-0.21655392308452548,-0.38866569167410747,0.6921430315290173,84.44451226128473,369100200.0,Bear / High Vol,0.002387531061408543,1
