Date,Open,High,Low,Close,Volume,Return,Log_Return,Year,Month,Quarter,Day,MA20,MA50,MA100,MA200,Vol5,Vol10,Vol20,Vol60,Mom5,Mom20,Volume_Ratio,HL_Range,Gap,RSI,MACD,MACD_Signal,ATR,Stochastic_K,OBV,Regime,Tomorrow_Return,Target
1986-10-21 04:00:00,0.0,0.275078992,0.267743111,0.267743111,326400,0.028167356988887393,0.027777952410037266,1986,10,4,1,0.25674026884999995,,,,0.012596824994731259,0.009529167215634547,0.01096544355762393,,0.028167356988887393,0.057971113164244636,0.7516580692704495,0.02739895331984861,-1.0,,0.006741831422646838,0.007430829506154549,0.011788944428571436,66.665329198846,992000.0,Mixed,0.01370118165243861,1
1986-10-22 04:00:00,0.0,0.278746466,0.271411508,0.271411508,1100800,0.01370118165243861,0.01360816908812466,1986,10,4,2,0.25747381874999997,0.23766813134,,,0.012555153053831205,0.00983115973285058,0.010922537554559976,,0.04225446471610006,0.05714329226813497,2.598187311178248,0.027025228421780855,-1.0,,0.007176407405154073,0.007379945085954454,0.011526979285714297,71.43066468896406,2092800.0,Bull / High Vol,0.013512046806799294,1
1986-10-23 04:00:00,0.0,0.282413815,0.275078833,0.275078833,742400,0.013512046806799294,0.013421573180468866,1986,10,4,3,0.25875752469999996,0.23920856659999998,,,0.011729193689319222,0.009901923257549647,0.008288820140247944,,0.056337455827939475,0.10294159476071507,1.964436917866215,0.026665017878711117,-1.0,,0.007727654885407276,0.007449487045845019,0.011526903071428582,71.42953741249917,2835200.0,Bull / High Vol,0.07999879438197244,1
1986-10-24 04:00:00,0.0,0.304420689,0.297084808,0.297084808,1651200,0.07999879438197244,0.07695992482251676,1986,10,4,4,0.2611415294,0.24096907203999998,,,0.031216940886537935,0.024782662319905304,0.01862975542034558,,0.14084317875469488,0.19117559261530226,3.912054586808188,0.02469288500272301,-1.0,,0.009826941886911522,0.00792497801405832,0.012574841142857155,84.61440130080041,4486400.0,Bull / High Vol,0.012347982465666929,1
1986-10-27 05:00:00,0.0,0.308088163,0.300753206,0.300753206,729600,0.012347982465666929,0.012272367951652803,1986,10,4,0,0.2635255781,0.24287629402,,,0.0289452191505367,0.024796147110604794,0.018598816481319093,,0.15493029032203354,0.1884085568107685,1.6777041942604856,0.02438862447238561,-1.0,,0.011652330211316175,0.00867044845350989,0.012574906142857155,85.71510756294933,5216000.0,Bull / High Vol,0.0,0
1986-10-28 05:00:00,0.0,0.308088163,0.300753206,0.300753206,1804800,0.0,0.0,1986,10,4,1,0.26590962679999997,0.24493021674,,,0.03187341598937773,0.024796147110604794,0.018598816481319093,,0.12329017496177519,0.1884085568107685,3.5009310986964617,0.02438862447238561,-1.0,,0.012949687671048427,0.009526296297017598,0.012312942714285726,85.71510756294933,5216000.0,Bull / High Vol,0.09756081536168226,1
1986-10-29 05:00:00,0.0,0.33742989,0.330094934,0.330094934,11667200,0.09756081536168226,0.09309027706220069,1986,10,4,2,0.2697607619,0.24749762245999998,,,0.04465718858425016,0.035304172314092684,0.027040504149010457,,0.2162156882456141,0.3043506645960272,10.799763033175356,0.022220746956389228,-1.0,,0.01615921170165291,0.010852879377944661,0.01414681692857144,90.90963891406776,16883200.0,Bull / High Vol,0.055554512084696084,1
1986-10-30 05:00:00,0.0,0.352100688,0.348433197,0.348433197,2150400,0.055554512084696084,0.0540662327184466,1986,10,4,3,0.27452881014999997,0.25043179344,,,0.04214963627262098,0.0353863779044036,0.02837901704775648,,0.2666666976880767,0.3768132293550086,1.8275768289366332,0.010525664694343182,-1.0,,0.019952526874329912,0.012672808877221713,0.014932767571428581,96.0002316435947,19033600.0,Bull / High Vol,-0.015791161827786282,0
1986-10-31 05:00:00,0.0,0.348433193,0.342931032,0.342931032,1990400,-0.015791161827786282,-0.015917170533463535,1986,10,4,4,0.27902175015,0.25310922335999997,,,0.046167898986788934,0.03718470041280196,0.02907287499712317,,0.15432032458556422,0.3550717488436266,1.562421502135142,0.016044511830588574,-1.0,94.1170466676459,0.02225819908227533,0.014589886918232438,0.014539880857142862,89.99956648621045,17043200.0,Bull / High Vol,-0.037430552508295634,0
1986-11-03 05:00:00,0.0,0.341097383,0.330094934,0.330094934,1388800,-0.037430552508295634,-0.03814906218498304,1986,11,4,0,0.28268947135,0.25552993131999996,,,0.05536035759437117,0.04195127646675472,0.031409959748123925,,0.09756081536168226,0.2857142567801241,1.0387745332695069,0.03333116587605664,-1.0,82.75885275038848,0.02278702049781922,0.016229313634149797,0.01467078771428572,76.00050865617979,15654400.0,Bull / High Vol,-0.02222370368155968,0
1986-11-04 05:00:00,0.0,0.33009491,0.322759002,0.322759002,2003200,-0.02222370368155968,-0.02247437098207426,1986,11,4,1,0.28599039595,0.2579506184,,,0.05818546553724704,0.04444888475008906,0.032278701438631804,,0.07316894902859339,0.25714092411828604,1.4035874439461884,0.022728747934348866,-1.0,77.41921235760765,0.022356455572700384,0.017454742021859915,0.014408825571428576,67.99993587267718,13651200.0,Bull / High Vol,-0.011362976639765487,0
1986-11-05 05:00:00,0.0,0.330094898,0.319091499,0.319091499,1094400,-0.011362976639765487,-0.011428028516941528,1986,11,4,2,0.28910794539999995,0.26029795542,,,0.0359317411009546,0.04551993972934845,0.032599151416943584,,-0.033334152895542535,0.24285606116463665,0.7436399217221135,0.03448352285937904,-1.0,75.00000000000001,0.02147177961629443,0.018258149540746817,0.014408825357142866,64.00015442906316,12556800.0,Bull / High Vol,0.02298706491080793,1
